"","Project","Sample_ID","SO4_Conc_mM","SO4_Conc_flag","SO4_QAQC_flag","Cl_Conc_mM","Cl_Conc_flag","Cl_QAQC_flag","salinity","Analysis_rundate","Run_notes"
"76","GX2","               232_GX2_50069",39.0060106051154,"Within_Range","SO4 checks perc diff out of range",233.932270803949,"Within_Range","",14.985294493,"2025-09-18","Chk std 1 SO4 is slightly lower than the expected concentration. 
  One dup (185_GX2_50143) had high CV. 
  166_GX2_50116 was above the SO4 detection limit (24.5 ppm vs the 20 ppm detection limit)
  "
"77","GX2","               233_GX2_50153",37.1350311915159,"Within_Range","SO4 checks perc diff out of range",239.077218617771,"Within_Range","",15.3148703318,"2025-09-18","Chk std 1 SO4 is slightly lower than the expected concentration. 
  One dup (185_GX2_50143) had high CV. 
  166_GX2_50116 was above the SO4 detection limit (24.5 ppm vs the 20 ppm detection limit)
  "
"78","GX2","               234_GX2_50137",23.4484185901435,"Within_Range","SO4 checks perc diff out of range",175.338389280677,"Within_Range","",11.2318788413,"2025-09-18","Chk std 1 SO4 is slightly lower than the expected concentration. 
  One dup (185_GX2_50143) had high CV. 
  166_GX2_50116 was above the SO4 detection limit (24.5 ppm vs the 20 ppm detection limit)
  "
"79","GX2","               235_GX2_50025",46.6042295695571,"Within_Range","SO4 checks perc diff out of range",259.795049365303,"Within_Range","",16.6420162415,"2025-09-18","Chk std 1 SO4 is slightly lower than the expected concentration. 
  One dup (185_GX2_50143) had high CV. 
  166_GX2_50116 was above the SO4 detection limit (24.5 ppm vs the 20 ppm detection limit)
  "
"80","GX2","               236_GX2_50292",21.4954335620711,"Within_Range","SO4 checks perc diff out of range",142.140087447109,"Within_Range","",9.1052570427,"2025-09-18","Chk std 1 SO4 is slightly lower than the expected concentration. 
  One dup (185_GX2_50143) had high CV. 
  166_GX2_50116 was above the SO4 detection limit (24.5 ppm vs the 20 ppm detection limit)
  "
"81","GX2","               237_GX2_50102",28.6185339987523,"Within_Range","SO4 checks perc diff out of range",161.524950634697,"Within_Range","",10.3470155165,"2025-09-18","Chk std 1 SO4 is slightly lower than the expected concentration. 
  One dup (185_GX2_50143) had high CV. 
  166_GX2_50116 was above the SO4 detection limit (24.5 ppm vs the 20 ppm detection limit)
  "
"82","GX2","               238_GX2_50176",21.7412850904554,"Within_Range","SO4 checks perc diff out of range",179.403221438646,"Within_Range","",11.4922644694,"2025-09-18","Chk std 1 SO4 is slightly lower than the expected concentration. 
  One dup (185_GX2_50143) had high CV. 
  166_GX2_50116 was above the SO4 detection limit (24.5 ppm vs the 20 ppm detection limit)
  "
"83","GX2","               239_GX2_50162",41.5886556456644,"Within_Range","SO4 checks perc diff out of range",276.953805359661,"Within_Range","",17.7411744068,"2025-09-18","Chk std 1 SO4 is slightly lower than the expected concentration. 
  One dup (185_GX2_50143) had high CV. 
  166_GX2_50116 was above the SO4 detection limit (24.5 ppm vs the 20 ppm detection limit)
  "
"84","GX2","               240_GX2_50155",45.3435121646912,"Within_Range","SO4 checks perc diff out of range",262.020039492243,"Within_Range","",16.7845449928,"2025-09-18","Chk std 1 SO4 is slightly lower than the expected concentration. 
  One dup (185_GX2_50143) had high CV. 
  166_GX2_50116 was above the SO4 detection limit (24.5 ppm vs the 20 ppm detection limit)
  "
"85","GX2","               241_GX2_50288",11.3903680598877,"Within_Range","SO4 checks perc diff out of range",187.799475317348,"Within_Range","",12.0301129598,"2025-09-18","Chk std 1 SO4 is slightly lower than the expected concentration. 
  One dup (185_GX2_50143) had high CV. 
  166_GX2_50116 was above the SO4 detection limit (24.5 ppm vs the 20 ppm detection limit)
  "
"86","GX2","               242_GX2_50179",27.2557641921397,"Within_Range","SO4 checks perc diff out of range",176.102874471086,"Within_Range","",11.2808503483,"2025-09-18","Chk std 1 SO4 is slightly lower than the expected concentration. 
  One dup (185_GX2_50143) had high CV. 
  166_GX2_50116 was above the SO4 detection limit (24.5 ppm vs the 20 ppm detection limit)
  "
"87","GX2","               243_GX2_50039",25.1394104803493,"Within_Range","SO4 checks perc diff out of range",167.486344146685,"Within_Range","",10.7288913563,"2025-09-18","Chk std 1 SO4 is slightly lower than the expected concentration. 
  One dup (185_GX2_50143) had high CV. 
  166_GX2_50116 was above the SO4 detection limit (24.5 ppm vs the 20 ppm detection limit)
  "
